CandidateCode,UniversityName,UniversityCountry,PreviousQEISessionName,PreviousQEISessionStanding
1561430984,Ukrainian Medical Stomatological Academy,UKRAINE,,
1190184463,American University of Antigua College of Medicine,ANTIGUA AND BARBUDA,,
1646295311,University of British Columbia Faculty of Medicine,CANADA,,
1067934067,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1774068001,Université de Montréal Faculté de Médecine,CANADA,,
1167717884,McGill University Faculty of Medicine,CANADA,,
1762166995,Université Laval Faculté de Médecine,CANADA,MCCQE Part I August 2019,Fail
1209281935,United Arab Emirates University College of Medicine and Health Scien,UNITED ARAB EMIRATES,,
1147385617,Université Laval Faculté de Médecine,CANADA,,
1834182320,Saba University School of Medicine,SABA,,
1554298198,Ain Shams University Faculty of Medicine,EGYPT,,
1112152176,Medical University of the Americas (Nevis),SAINT KITTS AND NEVIS,,
1468789168,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1566056452,Bolan Medical College,PAKISTAN,,
1044847563,Université de Montréal Faculté de Médecine,CANADA,,
1107273185,Midwestern University Arizona College of Osteopathic Medicine,USA,,
1283330381,American University of Antigua College of Medicine,ANTIGUA AND BARBUDA,,
1139896597,"Cumming School of Medicine, University of Calgary",CANADA,,
1395348377,Université de Montréal Faculté de Médecine,CANADA,,
1092812634,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1533487490,Amala Institute of Medical Sciences,INDIA,,
1764433941,Université de Montréal Faculté de Médecine,CANADA,,
1761776309,Instituto Metropolitano de Ensino Superior (IMES),BRAZIL,MCCQE Part I April 2019,Fail
1770126334,Kuwait University Faculty of Medicine,KUWAIT,,
200078095,King Edward Medical University,PAKISTAN,,
2005975685,University of Tripoli Faculty of Medicine,LIBYA,,
1842206146,Boston University School of Medicine,USA,,
1751324755,University of Stellenbosch Faculty of Medicine and Health Sciences,SOUTH AFRICA,,
1680909009,Hamadan University of Medical Sciences Medical School,IRAN,,
1151768041,Ain Shams University Faculty of Medicine,EGYPT,,
1945450243,Donetsk National Medical University Faculty of General Medicine,UKRAINE,MCCQE Part I April 2019,Fail
1439663211,Université de Montréal Faculté de Médecine,CANADA,MCCQE Part I April 2019,Fail
1077635546,Université de Montréal Faculté de Médecine,CANADA,,
1594671453,University of Pretoria School of Medicine,SOUTH AFRICA,,
1374456390,University of Medical Sciences & Technology (UMST) Faculty of Medici,SUDAN,,
1125396440,University of Ottawa Faculty of Medicine,CANADA,,
2011947657,NUI Galway School of Medicine,IRELAND,MCCQE Part I Spring 2016,Fail
1477186332,Government Medical College Patiala,INDIA,,
1221343840,University of Toronto Faculty of Medicine,CANADA,,
2009965059,Manchester Medical School,UNITED KINGDOM,,
1891917033,Université d'Oran 1 Ahmed Ben Bella Faculté de Médecine,ALGERIA,MCCQE Part I April 2019,Fail
1114727976,St. George's University School of Medicine,GRENADA,,
1390749883,Fundación Universitaria Sanitas Facultad de Medicina,COLOMBIA,,
1467498017,Manila Central University-Filemon D. Tanchoco Foundation College of,PHILIPPINES,,
1157870492,Université de Kinshasa Faculté de Médecine,DEMOCRATIC REPUBLIC O,MCCQE Part I April 2019,Fail
1514057461,Baqai Medical College,PAKISTAN,,
1757141848,Université Laval Faculté de Médecine,CANADA,,
1644735401,Université d'Etat d'Haïti Faculté de Médecine et de Pharmacie,HAITI,,
1252833618,Memorial University of Newfoundland Faculty of Medicine,CANADA,,
1420992223,Université de Kinshasa Faculté de Médecine,DEMOCRATIC REPUBLIC O,,
1513684709,Ukrainian Medical Stomatological Academy,UKRAINE,MCCQE Part I August 2019,Fail
1529347774,,,MCCQE Part I August 2019,Fail
1150199006,Northern Ontario School of Medicine,CANADA,,
1004475792,Université de Montréal Faculté de Médecine,CANADA,,
1742279917,"Cumming School of Medicine, University of Calgary",CANADA,,
1425648687,"All Saints University School of Medicine, Dominica",DOMINICA,,
1251791865,University of Ottawa Faculty of Medicine,CANADA,MCCQE Part I August 2019,Fail
1341933233,Shadan Institute of Medical Sciences Teaching Hospital & Research Ce,INDIA,,
1369217271,"All Saints University School of Medicine, Dominica",DOMINICA,,
1492240642,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1123442964,"University of the West Indies Faculty of Medical Sciences, Jamaica",JAMAICA,,
1498620912,Anna Medical College,MAURITIUS,,
2007956862,University of Benin School of Medicine,NIGERIA,MCCQE Part I Spring 2010,Fail
1997793078,Western Sydney University School of Medicine,AUSTRALIA,,
1656958278,University of Tripoli Faculty of Medicine,LIBYA,,
1162717928,St. Matthew's University School of Medicine (Grand Cayman),CAYMAN ISLANDS,,
1446764620,Gulf Medical University College of Medicine,UNITED ARAB EMIRATES,,
1302047541,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA) F,BRAZIL,,
1160271010,Tongji Medical College of Huazhong University of Science & Technolog,CHINA,MCCQE Part I April 2019,Fail
2012958384,King Khalid University College of Medicine and Health Sciences,SAUDI ARABIA,,
1723325429,University of Port Harcourt College of Health Sciences,NIGERIA,,
1122090035,Mashhad University of Medical Sciences Faculty of Medicine,IRAN,,
1876973517,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1603108820,King Abdulaziz University College of Medicine,SAUDI ARABIA,MCCQE Part I July 2019,Fail
1683811574,University of Ibadan College of Medicine,NIGERIA,,
1431242222,Shahid Beheshti University of Medical Sciences Faculty of Medicine,IRAN,,
1968077412,McGill University Faculty of Medicine,CANADA,,
1737286655,Université de Montréal Faculté de Médecine,CANADA,,
1152264378,University of Wollongong School of Medicine,AUSTRALIA,,
1893621260,Jawaharlal Institute of Post-Graduate Medical Education and Research,INDIA,,
1596770724,Université Laval Faculté de Médecine,CANADA,,
1981416275,Università degli Studi di Pavia Facoltà di Medicina e Chirurgia,ITALY,MCCQE Part I October 2018,Fail
1776139240,Université Ferhat Abbas de Sétif (UFAS) Faculté de Médecine,ALGERIA,,
1457138692,Université de Montréal Faculté de Médecine,CANADA,,
1926908683,Saba University School of Medicine,SABA,,
1194885725,University of Ottawa Faculty of Medicine,CANADA,,
1002159528,"All Saints University School of Medicine, Dominica",DOMINICA,,
1586588789,Rajah Muthiah Medical College,INDIA,MCCQE Part I August 2019,Fail
1830038272,Université d'Alger Benyoucef Benkhedda Faculté des Sciences Médicale,ALGERIA,,
1405017889,Windsor University School of Medicine,SAINT KITTS AND NEVIS,MCCQE Part I April 2019,Fail
1666716757,Universidade Federal Fluminense (UFF) Faculdade de Medicina,BRAZIL,,
1225402525,Xinjiang Medical University,CHINA,,
1113997512,Dow International Medical College (DIMC),PAKISTAN,,
1466856735,Yenepoya Medical College,INDIA,,
1797279864,Iran University of Medical Sciences (IUMS) School of Medicine,IRAN,,
1564883533,Université de Montréal Faculté de Médecine,CANADA,MCCQE Part I April 2018,Fail
1831229520,Cairo University Faculty of Medicine,EGYPT,,
1916296435,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1374747523,McGill University Faculty of Medicine,CANADA,,
1004133022,Universidad del Zulia Facultad de Medicina,VENEZUELA,,
1605225416,Université de Montréal Faculté de Médecine,CANADA,MCCQE Part I April 2019,Fail
1919105346,University of Leeds School of Medicine,UNITED KINGDOM,,
1101916279,Université de Kinshasa Faculté de Médecine,DEMOCRATIC REPUBLIC O,,
1376577384,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1007438988,University of Cape Town Faculty of Health Sciences,SOUTH AFRICA,,
1860248622,Sri Devaraj Urs Medical College,INDIA,MCCQE Part I April 2019,Fail
2012954794,University of Port Harcourt College of Health Sciences,NIGERIA,MCCQE Part I October 2018,Fail
2011984883,University of Nigeria Faculty of Medicine,NIGERIA,,
1031273368,Université Laval Faculté de Médecine,CANADA,,
1651553510,Université de Montréal Faculté de Médecine,CANADA,,
1120677084,McGill University Faculty of Medicine,CANADA,,
1138782287,University of Benin School of Medicine,NIGERIA,,
1494677139,Royal College of Surgeons in Ireland School of Medicine,IRELAND,MCCQE Part I April 2019,Fail
1508817303,Université de Montréal Faculté de Médecine,CANADA,,
1680766811,University of British Columbia Faculty of Medicine,CANADA,,
1061955374,University of British Columbia Faculty of Medicine,CANADA,,
2008950845,M.S. Ramaiah Medical College,INDIA,MCCQE Part I Fall 2010,Fail
1600448367,Dalhousie University Faculty of Medicine,CANADA,,
1920214780,McGill University Faculty of Medicine,CANADA,,
1978878245,Obafemi Awolowo University College of Health Sciences,NIGERIA,,
1795047884,"Cumming School of Medicine, University of Calgary",CANADA,,
1665217634,Cairo University Faculty of Medicine,EGYPT,,
1920700687,Université de Montréal Faculté de Médecine,CANADA,,
1995989858,University of Tripoli Faculty of Medicine,LIBYA,MCCQE Part I October 2018,Fail
1320016249,McGill University Faculty of Medicine,CANADA,,
1972596445,Nagasaki University School of Medicine,JAPAN,,
1357464730,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1704711349,Universidad Autónoma de Guadalajara Facultad de Medicina Guadalajara,MEXICO,,
1046505204,McGill University Faculty of Medicine,CANADA,,
1725558439,"Medicinski Fakultet, Sveu?ilišta u Zagrebu",CROATIA,,
2011955884,Saint James School of Medicine St. Vincent and the Grenadines,BONAIRE,MCCQE Part I Fall 2015,Fail
2011955884,Saint James School of Medicine St. Vincent and the Grenadines,BONAIRE,MCCQE Part I Fall 2015,Fail
1766575063,Shihezi University School of Medicine,CHINA,,
1649624360,Allama Iqbal Medical College,PAKISTAN,MCCQE Part I Spring 2017,Fail
2011962714,Manila Central University-Filemon D. Tanchoco Foundation College of,PHILIPPINES,,
1719197254,University of the Free State Faculty of Health Sciences,SOUTH AFRICA,,
1676188450,United Arab Emirates University College of Medicine and Health Scien,UNITED ARAB EMIRATES,,
1036578144,University of Lagos College of Medicine,NIGERIA,MCCQE Part I October 2018,Fail
1618526149,Saint James School of Medicine Anguilla,ANGUILLA,,
1764941662,Western Sydney University School of Medicine,AUSTRALIA,,
2011967829,"Jawaharlal Nehru Medical College, Wardha",INDIA,MCCQE Part I July 2019,Fail
1524071881,University of Tripoli Faculty of Medicine,LIBYA,,
1629451745,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
2007963799,Moscow State University of Medicine and Dentistry named after A. I.,RUSSIA,,
2012959067,Shahid Beheshti University of Medical Sciences Faculty of Medicine,IRAN,MCCQE Part I Fall 2017,Fail
1635598723,Windsor University School of Medicine,SAINT KITTS AND NEVIS,,
1213716137,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1119854698,University of Ottawa Faculty of Medicine,CANADA,,
1653252690,"Christian Medical College, Ludhiana",INDIA,,
1145693584,University of Saskatchewan College of Medicine,CANADA,,
1054508560,University of Southampton Faculty of Medicine,UNITED KINGDOM,,
1854532618,Nishtar Medical University,PAKISTAN,,
1773634909,University of British Columbia Faculty of Medicine,CANADA,,
1880819865,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1749553415,McGill University Faculty of Medicine,CANADA,,
1302046749,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1429306781,Kuwait University Faculty of Medicine,KUWAIT,,
1968136086,University of Damascus Faculty of Medicine,SYRIA,,
1229505780,University of Saskatchewan College of Medicine,CANADA,,
1066312984,Dalhousie University Faculty of Medicine,CANADA,,
1386234519,Dubai Medical College for Girls,UNITED ARAB EMIRATES,,
1561039306,Northern Ontario School of Medicine,CANADA,,
1079496376,King Abdulaziz University College of Medicine,SAUDI ARABIA,,
1728227604,Avalon University School of Medicine,CURACAO,,
1102994652,Sultan Qaboos University College of Medicine,OMAN,,
1262551448,King Saud Bin Abdulaziz University for Health Sciences College of Me,SAUDI ARABIA,,
200280122,,,MCCQE Part I April 2019,Fail
199962619,University of Tripoli Faculty of Medicine,LIBYA,MCCQE Part I Spring 2017,Fail
1191077797,Université Laval Faculté de Médecine,CANADA,,
1760152733,University of British Columbia Faculty of Medicine,CANADA,,
2005949098,King Abdulaziz University College of Medicine,SAUDI ARABIA,MCCQE Part I Fall 2016,Fail
1615055867,,,MCCQE Part I April 2019,Fail
1010428588,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1328090696,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1226289864,Ambrose Alli University College of Medicine,NIGERIA,,
1384619360,Davao Medical School Foundation College of Medicine,PHILIPPINES,,
1691924204,Universidade Federal de Goiás (UFG) Faculdade de Medicina Goiânia,BRAZIL,,
1315297670,Windsor University School of Medicine,SAINT KITTS AND NEVIS,MCCQE Part I April 2018,Fail
1753742534,King Abdulaziz University College of Medicine,SAUDI ARABIA,,
1933634239,All Saints University College of Medicine,SAINT VINCENT AND THE,,
1409978284,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
1282202959,Nnamdi Azikiwe University College of Health Sciences,NIGERIA,MCCQE Part I April 2019,Fail
1683278739,Université de Kisangani Faculté de Médecine et de Pharmacie,DEMOCRATIC REPUBLIC O,MCCQE Part I August 2019,Fail
1260599444,University of Ottawa Faculty of Medicine,CANADA,,
1914375950,University of British Columbia Faculty of Medicine,CANADA,,
1536754695,"Cumming School of Medicine, University of Calgary",CANADA,,
1845154538,"King Saud University, Riyadh College of Medicine",SAUDI ARABIA,,
1880412770,Obafemi Awolowo University College of Health Sciences,NIGERIA,,
2011976466,,,MCCQE Part I Fall 2013,Fail
1731584608,Dubai Medical College for Girls,UNITED ARAB EMIRATES,,
1710692836,Université d'Alger Benyoucef Benkhedda Faculté des Sciences Médicale,ALGERIA,,
1855772429,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1413335679,University of Ilorin College of Health Sciences,NIGERIA,MCCQE Part I April 2019,Fail
1648959812,"Faculté de Médecine de Rennes, Université de Rennes 1",FRANCE,,
1025168624,Shahid Beheshti University of Medical Sciences Faculty of Medicine,IRAN,,
2010957756,King Abdulaziz University College of Medicine,SAUDI ARABIA,,
1659871615,Trinity College Dublin School of Medicine,IRELAND,,
1572530154,Université de Genève Faculté de Médecine,SWITZERLAND,,
1123559245,Jinnah Sindh Medical University,PAKISTAN,,
1678400474,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1613702233,University of Toronto Faculty of Medicine,CANADA,,
1305201287,"University of the West Indies Faculty of Medical Sciences, Jamaica",JAMAICA,,
2008954756,,,,
1778475399,Washington University of Health and Sciences,BELIZE,,
1719915994,Windsor University School of Medicine,SAINT KITTS AND NEVIS,,
1607429107,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1984396068,Royal College of Surgeons in Ireland - Medical University of Bahrain,BAHRAIN,,
1600214258,Government Medical College Patiala,INDIA,,
1827425315,Kerman University of Medical Sciences Faculty of Medicine,IRAN,MCCQE Part I April 2018,Fail
